2.2618,2.1236,9.5277,-9.4271,1.8252,0.93049,3.3113,0.94886,1.1708,2.4691,1.0271,2.4213,1.8371,1.7504,2.8788,1.9578,2.1059,2.1428,4.3322,3.7202,2.7163,4.6481,4.8125,5.3643,5.6596,6.1291,6.2273,6.0075,6.2101,6.0202,5.7454,5.2217,2.7401,4.6697,6.2028,2.084,2.2622,2.7966,4.9286,2.6982,3.5198,2.1139,2.5247,1.9802,1.8407,1.5646,2.0108,1.0952,4.8404,4.7229,21.142,8.9686,4.8405,4.4149,3.5511,4.0342,3.157,4.624,3.4528,2.3388,2.3644,2.1999,1.6085,1.1219,0.27212,5.5441,1.1078,5.4348,6.3283,0.86505,0,1.2824
2.4481,1.4782,9.2383,-9.6865,2.0112,0.25246,3.4119,1.3198,0.94075,1.8882,4.1917,2.9825,0.027024,0.75066,2.2163,2.2431,1.6508,1.2273,4.1588,3.0995,2.9719,4.3549,4.6232,4.6064,5.9077,5.7764,6.6439,7.3968,6.4409,6.2291,6.0409,5.9508,2.0675,1.4136,5.5011,1.8552,2.016,3.5663,4.2318,2.3727,2.6178,1.7433,2.0008,1.7753,1.681,1.5419,2.1526,1.2145,3.7986,2.7615,21.192,8.5072,2.4162,4.3547,3.1036,2.3876,3.3269,2.9836,3.6268,2.7262,2.1569,1.5232,1.5138,1.1044,1.097,4.7912,1.4566,4.6967,6.3283,1.6851,1.5937,2.059
3.6003,2.9437,10.175,-9.6595,1.3233,1.6779,2.0732,1.7951,2.0169,2.0304,3.1103,2.683,3.3308,2.7847,2.1176,2.4525,2.7627,2.6208,4.5276,3.0773,2.4921,4.0706,3.5507,4.4272,5.8703,5.2235,4.7164,5.5475,5.5202,5.3639,5.7022,5.2016,4.2202,2.3629,4.972,1.4905,2.0067,1.3513,1.0718,1.9917,1.5792,1.1475,0.90657,0.60756,0.67449,0.45041,0.61746,0.45854,3.5319,1.5147,21.071,7.5711,2.2144,1.3989,1.2843,1.1457,1.4242,1.3932,1.383,1.2599,1.094,0.86839,0.84141,0.83648,3.991,4.6543,3.7327,4.5625,6.3283,3.6328,3.9064,4.132
1.0222,0.54207,9.5323,-9.8497,3.6241,0.877,3.9625,3.3046,4.9106,1.9136,3.1018,0.069274,2.3734,2.5996,2.1787,1.527,0.69386,0.56708,4.7571,3.6499,5.0765,4.4283,3.255,4.7152,5.25,6.2047,6.2709,6.809,6.5894,6.3696,5.8776,6.451,2.3536,2.0064,5.2581,2.408,3.1625,2.5425,2.3957,4.4484,2.31,2.1636,2.1755,1.92,1.564,1.3914,1.5059,1.4886,4.0251,2.8054,20.555,7.8862,4.0248,4.7275,2.4273,3.5281,3.0597,3.1288,4.225,3.2717,3.4306,1.9033,1.8206,2.7056,0.060092,6.8445,0.038885,6.7096,6.3283,0.18953,0.30704,0.50018
1.8018,0.97488,9.0981,-9.6585,2.3176,-0.15813,3.4058,1.1529,2.7891,2.1774,3.3105,2.7304,3.8925,3.6407,0.86744,2.0351,1.7405,1.0842,4.1875,2.8645,3.2126,4.1564,3.9347,4.7238,6.1255,6.4297,5.0571,5.4562,5.4345,6.0481,6.0427,5.941,1.7927,1.275,6.3149,1.4335,2.271,3.1976,3.2392,2.6902,2.7411,1.8131,1.4136,1.4919,2.055,1.2619,1.6568,1.7465,3.87,2.4152,20.677,8.2973,3.3137,3.873,3.9204,4.3385,5.0265,4.455,2.2519,2.6964,1.9627,2.2477,1.8831,2.103,0.24926,3.7645,0.15264,3.6903,6.3283,0.56854,0.46792,0.55622
2.601,4.1714,10.525,-9.9525,0.97247,2.3188,2.7978,2.4267,3.2667,2.1802,2.5965,2.4737,2.2635,2.8846,2.0155,2.495,3.6793,3.7029,5.564,4.6346,3.2999,5.2566,3.2886,3.8536,4.5745,5.9375,3.8362,5.5164,5.3685,5.9496,5.0244,4.7491,1.0174,2.5663,4.8639,1.3004,1.105,2.0584,0.55602,0.80165,0.40067,0.96451,0.72922,0.79172,0.43301,0.38415,0.27185,0.44624,1.9971,1.126,19.827,7.0694,1.3035,1.4174,1.2234,1.1676,1.2598,1.3601,1.2895,1.267,0.99975,0.87567,0.64441,0.89973,4.0385,4.5174,3.5827,4.4283,6.3283,3.7857,3.625,4.0168
1.1684,0.63041,8.3423,-9.2692,3.9911,-0.8144,3.4063,1.0638,4.7751,2.7388,3.5597,3.1686,0.63455,2.353,-0.12757,3.1795,0.58145,0.47643,3.5181,1.9418,3.027,2.8431,2.9898,3.6156,4.9853,5.9671,5.7841,6.4195,5.8468,6.5558,5.8135,5.2725,1.5665,1.7591,5.5925,1.4983,3.389,2.0825,2.0065,2.2854,1.682,1.9556,2.1035,1.7378,1.9215,1.6095,1.7118,1.0025,3.8398,2.5814,21.551,8.0224,4.0182,3.112,2.3522,1.8827,2.6435,2.8652,2.8905,2.1395,1.9433,2.1172,1.6049,1.3753,0.85044,6.1601,0.60188,6.0387,6.3283,1.52,0.48919,1.7869
2.3579,2.1292,10.193,-9.4642,1.5853,0.32106,3.8486,1.2643,2.0202,1.6838,2.3163,0.93871,0.56185,2.7934,1.6223,2.8771,2.2207,2.3358,5.848,4.3617,4.0373,3.6626,4.4046,4.6199,6.5044,7.6734,7.0622,7.1416,6.122,7.2105,6.7603,6.3667,1.5971,1.8485,4.9801,1.8111,1.8278,2.4065,1.6218,1.9815,1.5522,2.0598,1.8196,1.7629,1.6781,1.0543,1.1824,1.2853,2.9271,2.9318,19.656,6.6621,3.7063,2.5323,1.7383,2.0052,2.7132,4.8068,3.7985,2.9676,1.802,1.517,1.8164,1.1956,2.0228,6.0232,2.7653,5.9045,6.3283,4.3989,0.28367,4.1057
2.3016,1.6289,10.243,-9.1274,2.4769,1.1908,3.097,1.1565,2.2168,2.5636,1.2958,1.0894,0.64598,0.85879,1.462,2.3723,2.8957,2.4406,4.615,3.7287,5.1313,4.186,4.9899,6.0997,6.578,7.6426,8.1961,8.0969,8.6181,9.2207,8.1813,6.9212,3.0758,2.2282,6.5258,1.7743,2.4128,2.0469,2.0814,2.4685,2.0326,2.43,1.8161,1.8728,2.695,2.7775,1.4031,1.305,7.1431,2.9596,20.887,7.257,3.8349,3.2009,3.0681,3.6889,2.8846,2.7369,2.6886,2.0874,2.8232,2.7581,1.7141,1.2587,0.31481,6.2285,0.1875,6.1058,6.3283,0.54816,0.92685,1.1502
0.97359,0.37701,8.8686,-9.9967,3.2535,1.7105,3.1621,2.2731,1.6089,2.8929,4.5895,1.004,4.0174,4.121,0.52332,2.0733,0.51123,0.36298,3.9651,2.3267,3.2946,2.5908,2.8136,3.3705,4.4454,5.9357,5.5182,5.3875,5.7466,6.0277,5.5281,5.5027,1.3769,1.1221,5.1177,1.9279,2.5963,1.3605,2.4421,3.0529,1.5815,3.9823,1.5872,1.6438,2.4819,1.7057,1.3448,1.1056,3.9977,2.8978,21.273,8.531,3.3679,2.3144,2.3664,2.1867,2.562,3.4176,3.2759,1.6778,1.8922,1.8376,1.7647,1.2272,0.24864,3.9014,0.2059,3.8245,6.3283,0.79996,0.50692,0.88986
2.9029,1.8854,9.0547,-8.1836,1.6377,0.12025,2.1798,0.57812,1.4845,1.9499,1.3753,1.8603,3.1406,1.3716,1.9044,1.5817,1.6582,1.3586,3.6203,2.5242,2.9612,3.1513,4.1863,5.2204,6.0572,6.1628,6.3216,6.6109,7.1161,6.5344,6.4217,6.0691,1.911,1.6435,5.7012,0.876,1.4696,2.3217,2.6416,3.1391,1.8003,2.2755,1.7165,1.3427,2.0729,0.89207,1.1156,0.98309,3.432,2.6346,21.38,7.6392,2.7215,2.4626,2.4234,2.7369,3.5543,2.9612,2.5891,2.0966,2.2796,1.2146,1.674,1.2688,0.88672,6.1601,1.137,6.0387,6.3283,1.6792,0.53975,2.1274
1.8547,1.5006,8.6979,-8.0116,1.863,-0.21052,3.6022,0.88427,2.1717,1.728,2.2141,1.1963,1.807,2.3366,1.2374,1.7689,1.2637,1.345,3.8308,1.48,2.6228,2.8293,2.9387,3.4963,4.4017,4.6856,4.8727,4.7869,5.1378,5.4106,4.6868,4.6188,2.0766,1.7737,5.5737,1.0782,1.5251,1.2372,2.6188,1.6373,1.3971,1.2515,1.7824,0.7953,1.2152,1.0905,0.89371,0.69449,3.9342,3.4349,21.492,7.3405,2.6777,1.7716,2.2017,2.0631,1.7931,2.4253,2.5676,1.1792,1.9102,1.3825,0.83964,0.91196,0.58048,4.5858,0.57725,4.4954,6.3283,2.3529,0.8674,1.7078
2.8496,1.7166,8.6773,-9.1518,1.7039,-0.086592,3.8883,0.5788,2.6771,2.4395,1.8139,1.3,0.9765,1.5853,2.4523,2.8591,1.4546,0.96025,3.6177,4.08,2.6226,4.7589,2.4697,3.7685,4.4648,5.1277,4.8346,5.171,5.5005,6.1398,5.9582,6.4649,1.9726,1.5032,5.0258,2.5415,1.9983,3.33,1.4317,1.9357,1.8794,1.7279,1.6487,1.1687,1.146,1.985,1.1071,1.8128,3.0161,2.3473,21.597,6.8886,1.9759,4.3048,1.5879,2.0246,2.0947,3.1875,1.7484,1.7378,1.5379,1.4956,1.8728,2.3813,0.054643,4.3805,0.52927,4.2942,6.3283,0.31206,0.85736,0.79752
3.7967,2.4039,10.597,-9.6355,1.605,0.8288,3.2002,1.938,1.1151,3.2483,1.46,1.331,1.3252,1.6626,2.7166,1.9644,3.695,2.3108,5.0954,4.0259,4.934,6.3251,5.8846,6.3475,9.4638,8.1412,7.9545,7.1752,7.291,7.491,7.0878,6.0234,5.2724,3.5758,6.425,1.9536,2.1529,2.6577,2.612,3.4815,2.9498,2.0871,1.4989,1.098,1.4247,0.99089,0.96785,0.75262,7.6554,2.9254,20.259,7.3794,3.7237,3.9223,3.4142,3.9565,3.5672,4.0084,3.9211,2.3598,1.9728,2.1756,1.6234,1.1805,0.029061,6.1601,0.36892,6.0387,6.3283,0.058311,0.22689,0.71378
2.3108,2.5559,9.4031,-8.8578,1.0046,0.84768,2.2482,2.4633,1.3734,0.95102,1.5333,2.6619,0.55823,2.5951,2.0161,1.5083,1.9335,2.7126,4.1579,3.0552,3.4116,3.3422,5.0451,5.6688,5.6645,6.4594,8.1768,7.3695,7.6208,7.2164,7.0253,6.1804,2.1596,2.756,6.0544,1.1696,1.6299,0.90126,1.5973,2.4986,1.5877,1.4067,1.5426,1.6473,1.2871,0.9817,0.97201,0.91188,3.6074,2.7087,21.024,7.2222,2.4116,2.0331,3.3618,3.4346,2.5708,3.1636,4.4775,2.8314,2.2403,1.7079,1.6197,1.2265,0.09956,6.1601,0.14228,6.0387,6.3283,0.46683,0.27407,0.51866
1.566,2.3973,9.0576,-9.2797,0.9845,2.5373,3.7924,2.0394,1.8405,2.1448,1.3298,2.386,3.0867,2.8268,2.18,2.0832,1.344,3.0287,3.7483,3.1609,3.8208,4.0147,4.6207,4.1341,5.8683,6.1145,6.1674,7.6359,6.6238,7.2106,6.1884,5.7202,2.0759,4.7849,5.8745,1.8884,1.7868,2.5235,3.3534,1.8695,1.8112,2.0966,1.489,1.8034,1.5783,1.3297,1.083,0.84463,3.7738,3.9687,21.29,7.1639,3.6373,4.0155,4.0269,2.7545,3.7082,3.1091,3.1774,2.096,2.0237,1.9787,1.1445,0.94274,0.76433,6.1601,1.0967,6.0387,6.3283,2.1053,0.15201,2.152
1.2573,1.3775,9.9356,-10.111,2.3808,2.0252,3.5718,0.89746,1.8916,2.0467,1.4294,1.5839,1.3842,1.5295,3.331,3.3425,1.5397,2.3347,4.9297,4.3349,4.8289,4.2316,4.8708,4.4225,6.0107,7.0953,6.3982,6.2988,6.3931,6.9644,6.3527,5.1512,2.143,3.3101,5.0432,2.154,2.9952,2.2334,3.8475,3.4762,2.3563,2.6523,2.1725,1.8361,2.3719,1.9424,1.7808,1.1055,4.3588,4.6932,20.129,7.7806,2.7053,2.4321,3.6287,2.8036,3.4801,3.8183,3.5138,2.0425,1.896,1.9847,1.8458,1.0967,0.93721,5.5441,0,5.4348,6.3283,1.9346,0.10625,2.215
1.8887,3.097,17.221,-10.518,3.1665,0.67822,1.2531,1.8904,1.9861,1.4099,1.7036,1.3337,1.8693,1.9615,1.9841,2.354,2.3727,3.5508,13.571,9.7775,9.0908,7.558,5.0672,4.5603,5.5952,6.3155,4.7071,4.5888,4.4029,4.4775,4.7084,4.4226,2.4031,3.68,14.253,4.0207,3.0115,3.1968,2.714,1.222,1.5517,1.1973,1.055,1.1594,0.99412,0.79646,0.64356,0.55476,4.9287,2.1905,15.674,8.9898,3.698,4.6146,3.7989,2.0295,2.8983,2.6389,1.9467,1.3236,1.0185,1.1821,0.85031,0.9731,2.2042,4.5858,4.3729,4.4954,6.3283,3.7192,4.4787,4.4265
2.8323,3.7651,13.758,-11.166,2.2976,2.5887,1.8369,2.961,2.4347,3.4028,2.3046,2.784,2.7862,2.8003,1.9686,2.738,4.9899,3.829,8.5515,7.1855,6.1585,5.4885,4.3742,4.29,4.8503,4.7573,4.9379,4.9598,4.9022,6.191,5.3806,5.1303,3.0921,3.8022,6.2619,2.5007,1.9398,1.2987,0.76585,0.97862,1.1004,1.1961,0.95305,0.66376,0.62936,0.58844,0.78643,0.63317,6.3461,1.3642,17.392,7.6536,3.8399,3.7198,1.1533,1.8606,1.8015,1.9667,1.9143,1.29,1.4261,1.7536,1.3737,0.94539,3.2505,4.3805,3.0601,4.2942,6.3283,4.0166,3.279,3.9618
2.055,1.3686,9.6322,-9.8814,3.0466,0.33105,1.9545,1.7066,1.7172,1.1778,1.2112,1.588,1.4212,2.3991,1.1661,2.6259,2.0913,1.8952,4.36,3.9511,4.1257,4.6678,5.0217,6.6103,8.3409,7.8947,6.9084,7.2966,6.7897,7.5107,6.5837,5.8766,2.2732,2.222,6.4177,1.9764,1.8477,3.021,2.5393,3.4312,3.4801,2.1536,1.9558,1.6713,1.2292,1.5479,1.589,1.2877,5.9275,3.862,21.391,8.1666,3.1718,3.3905,3.1588,3.0305,5.0177,2.8648,2.7203,2.2787,1.9032,2.0682,1.6982,1.1459,0.083792,4.2436,0.72455,4.16,6.3283,0.15993,1.3016,0.82635
2.4563,1.5315,8.7948,-9.9861,1.5792,0.92434,3.0022,0.53007,2.9423,0.85929,1.9281,1.7928,1.5161,4.7397,2.0441,2.2993,1.4321,1.1662,3.5341,2.9013,2.2836,3.8223,2.6069,3.7195,4.4184,6.1604,7.1096,7.1951,10.119,11.45,10.058,9.1425,2.4753,2.228,4.7652,1.9619,1.3938,2.8817,1.2273,1.9772,1.6265,2.3966,2.9765,2.4431,3.1812,4.3739,3.4393,1.8018,3.1405,2.7086,21.542,8.6088,1.9344,3.6331,1.5122,1.8669,2.0578,3.4282,3.8665,5.8976,6.2112,6.9494,4.2115,3.8018,0.41001,6.4339,0.58618,6.307,6.3283,0.41259,1.5534,1.9258
2.0801,1.0428,7.7495,-9.4818,2.7157,1.9506,1.6091,0.77091,2.4517,0.5753,2.4549,-0.68336,1.1904,2.343,1.3129,2.1127,0.65327,0.66723,3.1916,1.1816,1.8927,2.0803,2.2236,3.0642,4.2424,4.4667,5.2377,5.6484,5.3244,5.5207,5.231,5.0296,1.4745,1.8073,5.0748,0.97228,2.1194,2.4089,1.4766,2.6384,1.8893,2.281,2.5708,2.0333,1.4285,1.1349,1.0127,1.1899,3.5361,2.4869,21.962,8.7836,2.2924,2.0577,1.3566,1.6304,2.1627,2.3017,2.4514,1.881,1.9142,1.7021,1.2738,1.1298,0.10755,5.5441,0.033306,5.4348,6.3283,0.84695,0.82978,1.0748
2.2839,1.5375,9.4003,-8.4654,1.6127,-0.16256,1.7041,1.9712,2.6543,1.4404,1.685,2.337,2.412,0.77778,1.9186,2.2776,1.7281,1.5213,3.8791,2.9842,2.7928,3.1654,4.0348,4.7417,5.1151,5.8573,6.1745,6.1632,6.0986,5.7743,5.7896,5.3979,2.1162,1.4848,4.921,0.9031,1.1999,1.3794,1.2507,1.7734,1.582,1.2657,1.3085,0.86415,1.6062,0.72029,0.79361,0.64658,3.4409,2.7794,21.205,7.0269,1.3301,1.2512,1.9376,1.6909,2.02,2.4012,1.9825,1.8407,2.5355,1.2115,1.1642,0.92564,1.0101,3.696,0.068205,3.6232,6.3283,1.3938,0.069011,0.78454
0.97768,4.5439,10.106,-9.101,1.2375,0.64675,2.929,2.8458,1.4037,0.65386,2.0153,2.314,2.4414,3.1059,2.2683,2.7059,1.3091,4.1479,4.2487,3.3093,5.0075,3.932,3.1232,4.5221,5.5537,5.9669,5.384,5.6408,5.2794,6.4857,6.1813,5.7434,1.7117,2.1823,4.5658,1.3163,1.5346,1.5989,1.0041,1.6229,1.4876,1.1665,0.99869,1.0456,1.0168,1.2061,1.032,0.95051,3.9613,1.0675,20.496,6.6341,2.0544,2.0053,1.3167,2.1509,2.0829,2.2402,1.9873,1.9018,1.6681,1.7254,1.7409,1.495,1.2433,4.5858,1.6876,4.4954,6.3283,1.7199,1.8177,2.0494
3.5195,2.5225,9.1578,-9.3395,1.3261,0.25398,2.5081,0.72706,1.8397,2.3555,2.6253,1.7555,1.5396,2.952,2.6275,1.7972,1.9064,1.3357,3.6056,2.0829,2.206,2.5199,2.9594,3.7693,5.1462,6.1119,6.3138,6.4754,6.1098,7.1166,6.6457,5.9588,2.2151,2.2174,5.1285,1.2788,1.7435,1.2326,1.1,1.2653,1.3247,1.3195,1.0405,1.0771,1.1493,1.0744,0.92154,0.97996,3.1547,2.4699,21.527,7.9941,1.5771,0.98047,1.1684,1.4442,1.982,2.0458,2.2881,1.7989,1.5818,1.4644,1.1551,1.0265,1.7888,4.5174,1.9221,4.4283,6.3283,2.276,2.4681,2.588
1.0285,0.52766,8.5562,-10.355,3.9314,0.63367,2.5868,0.9396,2.8553,2.4185,1.7681,1.0176,2.0698,0.96062,2.3746,1.1737,0.54382,0.35002,3.8076,2.8642,2.6319,3.5584,3.0289,3.5823,4.8667,5.2307,4.9614,5.7111,5.824,6.4542,6.7539,8.0445,1.6441,1.5743,6.5499,2.0823,2.6198,2.5445,2.4601,2.1317,1.9442,1.8537,1.4917,1.431,2.3861,2.0248,2.4637,3.2249,3.7297,2.6783,21.262,8.5481,3.5364,3.3018,2.0399,2.0407,2.7679,2.6519,2.3564,2.4128,3.1958,3.0511,2.6913,4.0435,0.16699,6.1601,0.37242,6.0387,6.3283,0.49431,0.54217,1.0321
1.3326,0.74119,8.5189,-9.3476,3.8099,-1.2712,3.874,1.6743,3.5651,2.2635,2.6617,2.8881,1.165,4.2401,0.58963,3.2066,0.70951,0.52527,3.5092,2.2927,3.4845,2.814,3.3288,3.4595,5.242,5.3642,5.9082,5.6778,5.4216,6.672,7.1759,5.8497,1.331,1.1753,5.947,1.6785,2.4183,2.0432,2.8135,1.9393,2.3802,2.1433,1.5207,1.5566,1.3523,2.2783,2.3809,1.945,3.7692,2.3998,21.457,8.2819,4.2785,2.7196,2.6549,2.3074,2.3813,3.1232,3.2297,3.0865,1.7127,2.5255,2.1315,1.833,0.62455,3.9014,0.77901,3.8245,6.3283,1.1179,1.1694,1.3708
2.2007,1.3178,9.4276,-9.5831,2.1643,0.051842,3.915,1.6619,0.69868,2.2457,4.3337,2.4861,0.67135,0.3815,2.6979,1.4846,1.3999,1.0868,4.0036,2.8503,3.2727,4.6796,4.7243,4.9004,5.5368,5.7157,6.1977,5.7989,6.3622,6.9895,6.3816,5.962,2.0464,1.2617,4.8142,1.4191,2.1066,2.4583,2.8138,3.162,2.0883,1.651,2.5742,1.7659,1.5543,1.8463,1.3195,1.7195,3.5548,2.7449,21.011,7.9469,3.1553,3.7305,4.1571,2.5129,2.5337,2.9735,3.2058,2.5613,2.9574,1.9587,1.8034,1.3037,0.2074,4.5858,1.4094,4.4954,6.3283,1.2791,1.5669,1.5372
2.3676,1.5822,8.3481,-7.9671,1.8585,0.090781,2.0769,0.73122,1.9551,1.6727,1.3574,1.8738,2.1501,2.2234,2.0949,1.2514,1.3728,1.0895,3.5771,1.4066,2.0119,2.6295,2.9028,3.4685,4.2399,5.3365,5.0504,5.2786,5.1064,5.6932,5.6084,5.088,1.6624,1.4694,4.9318,0.93168,1.1781,1.1013,1.7048,1.5953,1.2511,1.9255,1.238,1.0517,1.0909,1.0432,1.3878,0.80046,3.8773,2.7208,21.63,7.5874,2.1825,2.505,1.9874,1.9781,1.7914,2.5119,1.9629,1.723,1.5623,1.298,1.3688,1.2578,1.1025,4.4489,0.33458,4.3613,6.3283,2.3223,0.70517,1.6372
